series_id	year	period	value	footnote_codes
LAUCN011010000000006	2023	M06	108849	
LAUCN011010000000006	2023	M07	108325	
LAUCN011010000000006	2023	M08	107520	
LAUCN011010000000006	2023	M09	107267	
LAUCN011010000000006	2023	M10	107595	
LAUCN011010000000006	2023	M11	108193	
LAUCN011030000000006	2023	M01	61137	
LAUCN011030000000006	2023	M02	61540	
LAUCN011030000000006	2023	M03	61568	
LAUCN011030000000006	2023	M04	61611	
LAUCN011030000000006	2023	M05	61904	
LAUCN011030000000006	2023	M06	62098	
LAUCN011030000000006	2023	M07	61786	
LAUCN011030000000006	2023	M08	61666	
LAUCN011030000000006	2023	M09	61588	
LAUCN011030000000006	2023	M10	61946	
LAUCN011030000000006	2023	M11	62134	
LAUCN011050000000006	2023	M01	2967	
LAUCN011050000000006	2023	M02	2879	
LAUCN011050000000006	2023	M03	2864	
LAUCN011050000000006	2023	M04	2856	
LAUCN011050000000006	2023	M05	2876	
LAUCN011050000000006	2023	M06	2879	
LAUCN011050000000006	2023	M07	2905	
LAUCN011050000000006	2023	M08	2937	
LAUCN011050000000006	2023	M09	3021	
LAUCN011050000000006	2023	M10	3100	
LAUCN011050000000006	2023	M11	3079	
LAUCN011070000000006	2023	M01	7700	
LAUCN011070000000006	2023	M02	7658	
LAUCN011070000000006	2023	M03	7631	
LAUCN011070000000006	2023	M04	7651	
LAUCN011070000000006	2023	M05	7653	
LAUCN011070000000006	2023	M06	7691	
LAUCN011070000000006	2023	M07	7752	
LAUCN011070000000006	2023	M08	7791	
LAUCN011070000000006	2023	M09	7854	
LAUCN011070000000006	2023	M10	7982	
LAUCN011070000000006	2023	M11	7997	
LAUCN011090000000006	2023	M01	16060	
LAUCN011090000000006	2023	M02	16065	
LAUCN011090000000006	2023	M03	16070	
LAUCN011090000000006	2023	M04	16137	
LAUCN011090000000006	2023	M05	16107	
LAUCN011090000000006	2023	M06	16121	
LAUCN011090000000006	2023	M07	16016	
LAUCN011090000000006	2023	M08	16156	
LAUCN011090000000006	2023	M09	16190	
LAUCN011090000000006	2023	M10	16465	
LAUCN011090000000006	2023	M11	16440	
LAUCN011110000000006	2023	M01	9594	
LAUCN011110000000006	2023	M02	9490	
LAUCN011110000000006	2023	M03	9387	
LAUCN011110000000006	2023	M04	9436	
LAUCN011110000000006	2023	M05	9513	
LAUCN011110000000006	2023	M06	9566	
LAUCN011110000000006	2023	M07	9640	
LAUCN011110000000006	2023	M08	9615	
LAUCN011110000000006	2023	M09	9637	
LAUCN011110000000006	2023	M10	9830	
LAUCN011110000000006	2023	M11	9788	
LAUCN011130000000006	2023	M01	24050	
LAUCN011130000000006	2023	M02	24142	
LAUCN011130000000006	2023	M03	24137	
LAUCN011130000000006	2023	M04	24226	
LAUCN011130000000006	2023	M05	24405	
LAUCN011130000000006	2023	M06	24368	
LAUCN011130000000006	2023	M07	24311	
LAUCN011130000000006	2023	M08	24404	
LAUCN011130000000006	2023	M09	24303	
LAUCN011130000000006	2023	M10	24461	
LAUCN011130000000006	2023	M11	24572	
LAUCN011150000000006	2023	M01	41822	
LAUCN011150000000006	2023	M02	41932	
LAUCN011150000000006	2023	M03	42090	
LAUCN011150000000006	2023	M04	42144	
LAUCN011150000000006	2023	M05	42370	
LAUCN011150000000006	2023	M06	42638	
LAUCN011150000000006	2023	M07	42526	
LAUCN011150000000006	2023	M08	42216	
LAUCN011150000000006	2023	M09	42375	
LAUCN011150000000006	2023	M10	42749	
LAUCN011150000000006	2023	M11	43117	
LAUCN011170000000006	2023	M01	120303	
LAUCN011170000000006	2023	M02	121019	
LAUCN011170000000006	2023	M03	121605	
LAUCN011170000000006	2023	M04	121709	
LAUCN011170000000006	2023	M05	122278	
LAUCN011170000000006	2023	M06	122984	
LAUCN011170000000006	2023	M07	122474	
LAUCN011170000000006	2023	M08	121494	
LAUCN011170000000006	2023	M09	121951	
LAUCN011170000000006	2023	M10	122823	
LAUCN011170000000006	2023	M11	123887	
LAUCN011190000000006	2023	M01	4523	
LAUCN011190000000006	2023	M02	4487	
LAUCN011190000000006	2023	M03	4480	
LAUCN011190000000006	2023	M04	4480	
LAUCN011190000000006	2023	M05	4441	
LAUCN011190000000006	2023	M06	4411	
LAUCN011190000000006	2023	M07	4438	
LAUCN011190000000006	2023	M08	4466	
LAUCN011190000000006	2023	M09	4751	
LAUCN011190000000006	2023	M10	4793	
LAUCN011190000000006	2023	M11	4752	
LAUCN011210000000006	2023	M01	36733	
